Month/YR Monitored,Date Data Collected,EpicotylLength,OutplantTagID,DeadAliveDying,PlumuleColor,HypocotylLength,TotalLength,Branches,"LeavesMainStem
",LeavesBranches,TotalLeaves,,,PROP ROOTS
1.2025,1/9/2025,,2127,A,G,,52.5,2,12,11,23,H,Data collected to nearest 0.5 cm,
1.2025,1/9/2025,,2133,A,G,,55,1,8,7,15,H,Data collected to nearest 0.5 cm,
1.2025,1/9/2025,,2860,A,Y-B,,52,0,10,0,10,H,Data collected to nearest 0.5 cm,
1.2025,1/9/2025,,1834,A,Y,,59,3,4,17,21,H,Data collected to nearest 0.5 cm,
1.2025,1/9/2025,,1811,A,B,,60,2,9,15,24,H,Data collected to nearest 0.5 cm,
1.2025,1/9/2025,,1875,A,G,,59.3,3,10,27,37,H,"Data collected to nearest 0.5 cm, YELLOWING/SPOTTING",
1.2025,1/9/2025,,2857,A,B,,51,2,6,12,18,H,"Data collected to nearest 0.5 cm, DYING LEAVES",
1.2025,1/9/2025,,3075,A,G,,52,4,11,37,48,H,Data collected to nearest 0.5 cm,
1.2025,1/9/2025,,2176,DEAD,,,,,,,,,Data collected to nearest 0.5 cm,
1.2025,1/9/2025,,2191,DEAD,,,,,,,,,Data collected to nearest 0.5 cm,
1.2025,1/9/2025,,2190,A,Y,,45,0,9,0,9,H,Data collected to nearest 0.5 cm,
1.2025,1/9/2025,,2171,A,Y/G,,60,0,18,0,18,H,"Data collected to nearest 0.5 cm, SOME DYING",
1.2025,1/9/2025,,2198,A,G,,40.6,0,8,0,8,H,,
1.2025,1/9/2025,,2197,A,G,,47.1,0,13,0,13,H,,
1.2025,1/9/2025,,2155,A,G,,60.9,2,11,25,36,H,,
1.2025,1/9/2025,,3021,A,G,,51.9,0,12,0,12,H,,
1.2025,1/9/2025,,2896,DEAD,,,,,,,,,,
1.2025,1/9/2025,,1896,A,G,,50.2,3,12,24,36,H,,
1.2025,1/9/2025,,1870,A,G,,45.6,1,14,2,16,H,,
1.2025,1/9/2025,,2849,A,G,,62,3,18,39,57,H,,
1.2025,1/9/2025,,1884,A,G,,68.7,4,13,52,65,H,,
1.2025,1/9/2025,,1879,A,G,,61.2,2,14,22,36,H,,
1.2025,1/9/2025,,3029,A,G,,45.1,2,12,20,32,H,,
1.2025,1/9/2025,,3097,A,G,,59.7,5,10,49,59,H,,
1.2025,1/9/2025,,1828,A,G,,53,3,10,6,16,H,,Y
1.2025,1/9/2025,,1889,A,G,,48,1,12,2,14,H,,Y
1.2025,1/9/2025,,1807,A,G,,76,4,16,52,68,H,,Y
1.2025,1/9/2025,,3084,A,G,,52,2,4,35,39,H,,Y
1.2025,1/9/2025,,1801,A,G,,44,0,10,0,10,H,,N
1.2025,1/9/2025,,1803,A,G,,36,0,6,0,6,H,,Y
1.2025,1/9/2025,,2181,A,G,,48,0,14,0,14,H,SUN DAMAGE,Y
1.2025,1/9/2025,,3058,A,G,,61,2,14,26,40,H,,Y
1.2025,1/9/2025,,1805,A,G,,47,1,10,9,19,H,,Y
1.2025,1/9/2025,,1843,A,G,,69,4,16,46,62,H,,Y
1.2025,1/9/2025,,3002,A,G,,75,4,18,50,68,H,,Y
1.2025,1/9/2025,,3028,A,G,,62,3,14,30,44,H,SLIGHT LEAF DAMAGE,Y
1.2025,1/9/2025,,3006,A,G,,66,3,11,33,44,H,,Y
1.2025,1/9/2025,,3060,A,G,,75,5,13,59,72,H,,Y
1.2025,1/9/2025,,3100,A,G,,58,4,12,45,57,H,,Y
1.2025,1/9/2025,,3005,A,G,,112,4,22,78,100,H,,Y
1.2025,1/9/2025,,2114,A,B,,58,2,10,16,26,H,,Y
1.2025,1/9/2025,,2194,A,Y,,50,0,10,0,10,H,,Y
1.2025,1/9/2025,,1831,A,G,,50,0,13,0,13,H,,N
1.2025,1/9/2025,,2183,A,Y,,40,0,7,0,7,H,,N
1.2025,1/9/2025,,2150,A,G,,49,1,12,9,21,H,LEAF DAMAGE,Y
1.2025,1/9/2025,,2111,A,G,,50,0,12,0,12,H,LEAF DAMAGE,N
1.2025,1/9/2025,,2182,D,D,D,D,D,D,D,D,DEAD,,
1.2025,1/9/2025,,2161,D,D,D,D,D,D,D,D,DEAD,,
1.2025,1/9/2025,,3035,A,G,,64,1,6,11,17,H,SUN DAMAGE,Y
1.2025,1/9/2025,,3004,A,G,,63,3,9,32,41,H,SUN DAMAGE,Y
1.2025,1/9/2025,,3046,A,B,,34,2,6,22,28,H,SUN DAMAGE,Y
1.2025,1/9/2025,,3080,A,B,,59,2,14,20,34,H,SUN DAMAGE,Y
1.2025,1/9/2025,,2113,D,D,D,D,D,D,D,D,DEAD,,
1.2025,1/9/2025,,1821,D,D,D,D,D,D,D,D,DEAD,,
1.2025,1/9/2025,,1809,D,D,D,D,D,D,D,D,DEAD,,
1.2025,1/9/2025,,1844,D,D,D,D,D,D,D,D,DEAD,,
1.2025,1/9/2025,,1872,D,D,D,D,D,D,D,D,DEAD,,
1.2025,1/9/2025,,1815,D,D,D,D,D,D,D,D,DEAD,,
1.2025,1/9/2025,,2891,D,D,D,D,D,D,D,D,DEAD,,
1.2025,1/9/2025,,1852,D,D,D,D,D,D,D,D,DEAD,,
1.2025,1/9/2025,,1849,D,D,D,D,D,D,D,D,DEAD,,
1.2025,1/9/2025,,1867,D,D,D,D,D,D,D,D,DEAD,,
1.2025,1/9/2025,,1863,D,D,D,D,D,D,D,D,DEAD,,
1.2025,1/9/2025,,2148,A,G,,39,0,9,0,9,H,,N
1.2025,1/9/2025,,1847,GONE,,,,,,,,,MISSING,
1.2025,1/9/2025,,1871,GONE,,,,,,,,,MISSING,
1.2025,1/9/2025,,3089,D,D,D,D,D,D,D,D,DEAD,,
1.2025,1/9/2025,,3025,A,G,,58,0,9,0,9,H,BROWNING LEAVES ON TOP,N
1.2025,1/9/2025,,3053,A,G,,49,1,8,12,20,H,,N
1.2025,1/9/2025,,3030,A,G,,44,2,6,11,17,H,LEAF DAMAGE,Y
1.2025,1/9/2025,,3086,A,G,,57,5,4,41,45,H,,N
1.2025,1/9/2025,,3001,A,G,,55.5,3,9,44,53,H,,Y
1.2025,1/9/2025,,3096,A,G,,59,0,13,0,13,H,,Y
1.2025,1/9/2025,,3042,A,G,,61,0,12,0,12,H,,Y
1.2025,1/9/2025,,3076,A,G,,69,4,11,22,33,H,,Y
1.2025,1/9/2025,,3078,A,G,,52,5,6,45,51,H,,Y
1.2025,1/9/2025,,3092,A,G,,56,1,13,6,19,H,,Y
1.2025,1/9/2025,,3012,A,G,,55,2,9,12,21,H,,Y
1.2025,1/9/2025,,3008,A,G,,52,1,11,10,21,H,,Y
1.2025,1/9/2025,,2862,A,G,,45,1,11,6,17,H,,N
1.2025,1/9/2025,,3052,A,G,,40,0,7,0,7,H,,N
1.2025,1/9/2025,,3055,D,D,D,D,D,D,D,D,DEAD,,
1.2025,1/9/2025,,3063,A,G,,38,0,6,0,6,H,,N
1.2025,1/9/2025,,3065,A,G,,48,2,9,21,30,H,,N
1.2025,1/9/2025,,2175,A,G,,56,4,11,40,51,H,,Y
1.2025,1/9/2025,,2172,A,G,,60,4,8,37,45,H,,Y
1.2025,1/9/2025,,1853,A,G,,57,2,9,24,33,H,,Y
1.2025,1/9/2025,,2864,A,G,,67,3,12,39,51,H,SUN DAMAGE,Y
1.2025,1/9/2025,,3007,A,G,,56,2,12,12,24,H,,N
1.2025,1/9/2025,,3009,A,G,,50,1,8,7,15,H,,N
1.2025,1/9/2025,,3066,A,G,,38.5,1,11,11,22,H,,N
1.2025,1/9/2025,,3010,A,G,,49,0,16,0,16,H,,N
1.2025,1/9/2025,,2152,A,G,,63,2,14,25,39,H,,Y
1.2025,1/9/2025,,2142,A,G,,63,2,12,20,32,H,,Y
1.2025,1/9/2025,,2125,A,G,,58,2,11,26,37,H,,Y
1.2025,1/9/2025,,1865,A,G,,62,2,13,18,31,H,,N
1.2025,1/9/2025,,3077,A,G,,54,0,14,0,14,H,,N
1.2025,1/9/2025,,3056,A,G,,49,0,12,0,12,H,,N
1.2025,1/9/2025,,3011,A,G,,46,1,6,7,13,H,,N
1.2025,1/9/2025,,3023,A,G,,49,0,11,0,11,H,,N
1.2025,1/9/2025,,1842,A,G,,53,0,14,0,14,H,,Y
1.2025,1/9/2025,,1881,A,G,,54,2,12,18,30,H,,Y
1.2025,1/9/2025,,3088,D,D,D,D,D,D,D,D,DEAD,,
1.2025,1/9/2025,,1878,A,Y,,60,1,13,8,21,H,SUN DAMAGE,Y
1.2025,1/9/2025,,3019,A,Y,,48,2,4,23,27,H,,Y
1.2025,1/9/2025,,NA,DEAD BEFORE OUTPLANT,,,,,,,,,,
1.2025,1/9/2025,,2158,A,G,,41,0,6,0,6,H,,N
1.2025,1/9/2025,,2130,A,G,,39,0,8,0,8,H,,N
1.2025,1/9/2025,,1859,A,G,,63.5,3,11,26,37,H,LITTLE BIT OF LEAF DAMAGE,N
1.2025,1/9/2025,,1893,A,Y,,74.3,3,11,33,44,H,,N
1.2025,1/9/2025,,3022,A,G,,64.4,5,6,57,63,H,,Y
1.2025,1/9/2025,,1845,A,Y,,60.6,4,10,36,46,H,LITTLE BIT OF LEAF DAMAGE,Y
1.2025,1/9/2025,,1840,D,D,D,D,D,D,D,D,DEAD,,
1.2025,1/9/2025,,1858,A,G,,40.6,0,8,0,8,H,,N
1.2025,1/9/2025,,3083,A,GY,,51.7,2,9,15,24,D,,N
1.2025,1/9/2025,,1814,A,G,,47.2,0,10,0,10,H,,N
1.2025,1/9/2025,,1894,A,G,,65.4,1,15,6,21,H,,N
1.2025,1/9/2025,,NA,DEAD BEFORE OUTPLANT,,,,,,,,,,
1.2025,1/9/2025,,1851,A,Y,,59.7,4,13,30,43,H,SUN DAMAGE,Y
1.2025,1/9/2025,,3043,A,GY,,67.5,2,4,18,22,D,,Y
1.2025,1/9/2025,,1860,D,D,D,D,D,D,D,D,DEAD,,
1.2025,1/9/2025,,1864,A,G,,57.5,2,12,19,31,H,LITTLE BROWN ON LEAVES,N
1.2025,1/9/2025,,3048,A,GY,,64.3,4,10,33,43,D,,Y
1.2025,1/9/2025,,3039,A,GY,,57,2,10,17,27,H,LITTLE BIT OF LEAF DAMAGE,N
1.2025,1/9/2025,,2134,A,G,,57.5,2,14,14,28,H,,N
1.2025,1/9/2025,,2136,A,G,,61.3,1,15,6,21,D,,N
1.2025,1/9/2025,,1810,A,G,,55.8,1,12,8,20,H,,N
1.2025,1/9/2025,,2137,A,G,,71.7,3,11,19,30,H,,Y
1.2025,1/9/2025,,1806,A,G,,50,0,13,0,13,H,,N
1.2025,1/9/2025,,1813,A,G,,70.1,2,20,20,40,H,,Y
1.2025,1/9/2025,,3016,A,G,,68,2,9,10,19,H,,Y
1.2025,1/9/2025,,1862,A,G,,59,4,10,43,53,H,SOME D,Y
1.2025,1/9/2025,,3082,A,G,,41.3,1,9,9,18,H,,Y
1.2025,1/9/2025,,2126,A,Y,,57.5,2,13,19,32,H,SOME D,Y
1.2025,1/9/2025,,1898,A,Y,,80.5,5,0,71,71,H,SOME P,Y
1.2025,1/9/2025,,3090,A,GY,,45.8,2,11,26,37,H,,Y
1.2025,1/22/2025,,2853,A,G,,43.5,0,6,0,6,H,,N
1.2025,1/22/2025,,1827,A,G,,39.8,0,3,0,3,H,,
1.2025,1/22/2025,,1836,D,D,D,D,D,D,D,D,DEAD,,
1.2025,1/22/2025,,1886,A,,,42.6,0,5,0,5,H,,N
1.2025,1/22/2025,,2121,D,D,D,D,D,D,D,D,DEAD,,
1.2025,1/22/2025,,2115,A,G,,43.2,0,8,0,8,H,,N
1.2025,1/22/2025,,3067,A,G,,38.2,0,6,0,6,H,,N
1.2025,1/22/2025,,2179,A,G,,38.4,0,6,0,6,H,,N
1.2025,1/22/2025,,2159,D,D,D,D,D,D,D,D,DEAD,,
1.2025,1/22/2025,,2104,D,D,D,D,D,D,D,D,DEAD,,
1.2025,1/22/2025,,2109,A,G,,54.4,0,9,0,9,H,,N
1.2025,1/22/2025,,2192,A,G,,37.5,0,5,0,5,H,,N
1.2025,1/22/2025,,1833,A,G,,48.5,0,8,0,8,H,,N
1.2025,1/22/2025,,1882,A,NA,,41.4,0,11,0,11,H,,N
1.2025,1/22/2025,,2881,A,G,,60.1,2,13,18,31,H,,N
1.2025,1/22/2025,,2893,A,G,,41.2,1,10,6,16,H,,N
1.2025,1/22/2025,,3070,A,G,,47,0,8,0,8,H,,
1.2025,1/22/2025,,3081,A,G,,52,0,9,0,9,H,,
1.2025,1/22/2025,,2116,A,G,,59.5,2,23,24,47,H,MSS,
1.2025,1/22/2025,,2199,A,G,,46,0,11,0,11,H,,
1.2025,1/22/2025,,3094,A,B,,67.4,5,17,58,75,H,,
1.2025,1/22/2025,,3040,A,G,,53.6,2,14,40,54,H,,
1.2025,1/22/2025,,3091,A,G,,69.4,3,14,17,31,H,,
1.2025,1/22/2025,,1892,A,G,,70,2,16,32,48,H,SUNSPOTS,
1.2025,1/22/2025,,2129,A,G,,48.9,0,8,0,8,H,,
1.2025,1/22/2025,,2162,A,B,,45.4,0,9,0,9,H,,
1.2025,1/22/2025,,2108,A,G,,49.4,2,12,22,34,H,,
1.2025,1/22/2025,,2153,A,G,,44.6,0,6,0,6,H,,
1.2025,1/22/2025,,2164,A,G,,46.5,2,8,14,22,H,,
1.2025,1/22/2025,,2177,D?,N/A,,N/A,N/A,N/A,N/A,N/A,DEAD?,GONE,
1.2025,1/22/2025,,2188,A,B,,56.5,2,4,14,18,H,MSD,
1.2025,1/22/2025,,2167,A,G,,56.1,4,5,22,27,H,,
1.2025,1/22/2025,,1838,A,G,,48.3,2,6,13,19,H,,
1.2025,1/22/2025,,1816,A,G,,57.1,0,9,0,9,H,,
1.2025,1/22/2025,,1817,A,G,,63.9,4,8,23,31,H,,
1.2025,1/22/2025,,1895,A,G,,63.8,2,10,18,28,H,,
1.2025,1/22/2025,,2119,A,G,,58.3,0,13,0,13,H,,
1.2025,1/22/2025,,2101,A,N/A,,54.6,1,12,9,21,H,"Plumule Missing, MSD",
1.2025,1/22/2025,,3034,D,N/A,,N/A,N/A,N/A,N/A,N/A,DEAD,,
1.2025,1/22/2025,,2140,A,G,,42,0,8,0,8,H,,
1.2025,1/22/2025,,3031,A,G,,46.8,0,5,0,5,H,,
1.2025,1/22/2025,,2135,A,B,,40,2,0,20,20,H,MSS,
1.2025,1/22/2025,,2174,D,N/A,,N/A,N/A,N/A,N/A,N/A,DEAD,,
1.2025,1/22/2025,,2187,D,N/A,,N/A,N/A,N/A,N/A,N/A,DEAD,,
1.2025,1/22/2025,,2123,D,N/A,,N/A,N/A,N/A,N/A,N/A,DEAD,,
1.2025,1/22/2025,,2165,A,G,,54.1,0,10,0,10,H,,
1.2025,1/22/2025,,2149,A,G,,51.5,0,10,0,10,H,,
1.2025,1/22/2025,,2163,A,B,,41.6,1,8,4,12,H,,
1.2025,1/22/2025,,1854,A,G,,53,2,14,20,34,H,,
1.2025,1/22/2025,,1861,A,G,,48,2,7,8,15,H,MSS,
1.2025,1/22/2025,,3049,A,G,,54.5,3,0,30,30,H,"MSD, Flowers",
1.2025,1/22/2025,,3051,A,G,,50.4,4,10,27,37,H,,
1.2025,1/22/2025,,1837,A,G,,62.1,4,12,39,51,H,,
1.2025,1/22/2025,,1866,A,G,,74.2,2,12,24,36,H,,
1.2025,1/22/2025,,3041,D,N/A,,N/A,N/A,N/A,N/A,N/A,DEAD,,
1.2025,1/22/2025,,1848,A,G,,75.7,4,13,47,60,H,,
1.2025,1/22/2025,,1841,A,G,,63.9,0,13,0,13,H,,
1.2025,1/22/2025,,1880,A,G,,55.5,1,14,2,16,H,,
1.2025,1/22/2025,,1818,A,G,,60.5,2,13,12,25,H,,
1.2025,1/22/2025,,3015,A,N/A,,38.3,0,5,0,5,H,Plumule Missing,
2.2025,2/25/2025,,1859,A,G,,63,3,12,29,41,H,,N
2.2025,2/25/2025,,1893,A,G,,71,3,10,30,40,H,,N
2.2025,2/25/2025,,3022,A,G,,65.7,5,11,66,77,H,MSS/PREDATION,Y
2.2025,2/25/2025,,1845,A,G,,60.2,4,38,10,48,H,,Y
2.2025,2/25/2025,,1858,A,G,,41,0,8,0,8,H,,N
2.2025,2/25/2025,,3083,A,G,,49,2,8,14,22,H,,N
2.2025,2/25/2025,,1814,A,G,,45.2,1,12,2,14,H,,N
2.2025,2/25/2025,,1894,D,N/A,,N/A,N/A,N/A,N/A,N/A,DEAD,MISSING,N/A
2.2025,2/25/2025,,1851,A,G,,58.4,4,14,34,48,H,,Y
2.2025,2/25/2025,,3043,A,G,,37.7,2,4,22,26,H/D,"MSD, HEIGHT OF TALLEST BRANCH",Y
2.2025,2/25/2025,,1864,A,G,,55.5,2,13,22,35,H/P,,N
2.2025,2/25/2025,,3048,A,G,,63,4,12,40,52,H/P,,Y
2.2025,2/25/2025,,3039,A,G,,57.3,4,4,28,32,H/P,"CURLED LEAVES, MSS",N
2.2025,2/25/2025,,2853,A,G,,41.8,0,8,0,8,H,,N
2.2025,2/25/2025,,1827,A,G,,37.4,0,3,0,3,H/P,PLUMULE GONE,N
2.2025,2/25/2025,,1886,A,G,,41.1,0,5,0,5,H,,N
2.2025,2/25/2025,,2115,A,G,,43.4,0,7,0,7,H,,N
2.2025,2/25/2025,,3067,A,G,,40.1,0,6,0,6,H,,N
2.2025,2/25/2025,,2179,A,G,,44,0,8,0,8,H,,N
2.2025,2/25/2025,,2109,A,G,,55,0,8,0,8,H,,N
2.2025,2/25/2025,,2192,A,G,,39.7,0,5,0,5,H,LCP,N
2.2025,2/25/2025,,1833,A,G,,49.1,0,8,0,8,H,,N
2.2025,2/25/2025,,1882,A,G,,42.1,0,10,0,10,H/P,"PLUMULE GONE,CURLED LEAVES ",N
2.2025,2/25/2025,,2881,A,G,,62.5,2,11,16,27,H/P,,N
2.2025,2/25/2025,,2893,A,G,,42.2,1,9,6,15,H/P,,N
2.2025,2/25/2025,,2134,A,G,,58.9,2,12,14,26,H,,N
2.2025,2/25/2025,,2136,A,G,,53/65.6,1,12,8,20,H,"MSD, HEIGHT OF MAIN STEM &TALLEST BRANCH",N
2.2025,2/25/2025,,1810,A,G,,56.5,1,14,8,22,H,,N
2.2025,2/25/2025,,2137,A,G,,72.9,3,16,36,52,H/P/D,CURLED LEAVES,Y
2.2025,2/25/2025,,1806,A,G,,52,2,16,3,19,H/P,LCP,N
2.2025,2/25/2025,,1813,A,G,,71.8,4,17,36,53,H,LCP,Y
2.2025,2/25/2025,,3016,A,G,,68.3,2,9,14,23,H,"LCP, BABY FLOWERS",Y
2.2025,2/25/2025,,1862,A,G,,59,4,11,44,55,H/P,"LCP,CURLED LEAVES",Y
2.2025,2/25/2025,,3082,A,G,,42.6,1,9,9,18,H/P,LCP,N
2.2025,2/25/2025,,2126,A,G,,51.7/65,2,13,20,33,H/P,"LCP,MSD,CURLED LEAVES, MAIN STEM HEIGHT&TALLEST BRANCH",N
2.2025,2/25/2025,,1898,A,G,,56.5/76,5,0,98,98,H/P,"MSD,  MAIN STEM HEIGHT & TALLEST BRANCH",Y
2.2025,2/25/2025,,3090,A,G,,45.1,2,13,36,49,H/P,,N
2.2025,2/25/2025,,3070,A,G,,49.6,0,11,0,11,H,,N
2.2025,2/25/2025,,3081,A,G,,54,0,11,0,11,H,,N
2.2025,2/25/2025,,2116,A,G,,60.5,4,0,36,36,H,MSS,N
2.2025,2/25/2025,,2199,A,G,,49.5,0,10,0,10,H,,N
2.2025,2/25/2025,,3094,A,G,,68.3,5,16,56,72,H,"PLUM BROKE , PREDATION",Y
2.2025,2/25/2025,,3040,A,G,,54.9,2,10,18,28,H,PREDATION,N
2.2025,2/25/2025,,3091,A,G,,71.7,3,17,38,55,H,PREDATION,Y
2.2025,2/25/2025,,1892,A,G,,71,2,16,29,45,H/D,BROWN SPOTS ,N
2.2025,2/25/2025,,2129,A,G,,45.6,0,6,0,6,H,,N
2.2025,2/25/2025,,2162,A,B,,45.3,0,9,0,9,H,BROWN PLUM ,N
2.2025,2/25/2025,,2108,A,G,,46.7,2,12,24,36,H/P,PLUM BROKE ,N
2.2025,2/25/2025,,2153,A,G,,45.5,0,8,0,8,H,,N
2.2025,2/25/2025,,2164,A,G,,44.6,2,8,14,22,H,PREDATION,N
2.2025,2/25/2025,,2177,D,N/A,,N/A,N/A,N/A,N/A,N/A,DEAD,,N/A
2.2025,2/25/2025,,2188,A,G,,45.5,2,4,16,20,H,MSD,N
2.2025,2/25/2025,,2167,A,G,,56,4,6,26,32,H,PREDATION,N
2.2025,2/25/2025,,1838,A,G,,49,2,6,18,24,H,,N
2.2025,2/25/2025,,1816,A,G,,54.9,0,11,0,11,H,,N
2.2025,2/25/2025,,1817,A,G,,60.6,4,10,29,39,H,,N
2.2025,2/25/2025,,1895,A,G,,63.5,2,9,19,28,H,,N
2.2025,2/25/2025,,2119,A,G,,57.9,0,14,0,14,H,,N
2.2025,2/25/2025,,2101,A,G,,50.8,1,12,9,21,H,"MSD, PREDATION",N
2.2025,2/25/2025,,3034,D,N/A,,N/A,N/A,N/A,N/A,N/A,DEAD,,N/A
2.2025,2/25/2025,,2140,A,G,,42.2,0,10,0,10,H,,N
2.2025,2/25/2025,,3031,A,G,,48.7,2,0,19,19,H,MSS,N
2.2025,2/25/2025,,2135,A,G,,41.2,0,5,0,5,H,PLUMULE DEAD,N
2.2025,2/25/2025,,2174,D,N/A,,N/A,N/A,N/A,N/A,N/A,DEAD,,N/A
2.2025,2/25/2025,,2187,D,N/A,,N/A,N/A,N/A,N/A,N/A,DEAD,,N/A
2.2025,2/25/2025,,2123,D,N/A,,N/A,N/A,N/A,N/A,N/A,DEAD,,N/A
2.2025,2/25/2025,,2165,A,G,,55.9,0,11,0,11,H,,N
2.2025,2/25/2025,,2149,A,G,,52.9,0,8,0,8,H,,N
2.2025,2/25/2025,,2163,A,G,,44,1,4,8,12,H,,N
2.2025,2/25/2025,,1854,A,G,,55,2,17,24,41,H,PREDATION,N
2.2025,2/25/2025,,1861,A,G,,52.2,2,12,6,18,H,MSD,N
2.2025,2/25/2025,,3049,A,G,,54.5,3,0,30,30,H,MSD,Y
2.2025,2/25/2025,,3051,A,G,,51,4,27,9,36,H,BROWN SPOTS,Y
2.2025,2/25/2025,,1837,A,G,,63,4,11,38,49,H,,N
2.2025,2/25/2025,,1866,A,G,,72.6,2,14,25,39,H,,Y
2.2025,2/25/2025,,3041,D,N/A,,N/A,N/A,N/A,N/A,N/A,DEAD,,N/A
2.2025,2/25/2025,,1848,A,G,,76.3,4,12,50,62,H,,Y
2.2025,2/25/2025,,1841,A,G,,65.2,0,15,0,15,H,,N
2.2025,2/25/2025,,1880,A,G,,57.1,3,14,8,22,H,,N
2.2025,2/25/2025,,1818,A,G,,61.1,2,15,16,31,H,SUN SPOTS,N
2.2025,2/25/2025,,3015,A,G,,37.7,0,5,0,5,H,PLUMULE MISSING,N
2.2025,2/25/2025,,2186,A,G,,48.3,2,11,5,16,H,,N
2.2025,2/25/2025,,2189,A,G,,52.1,2,12,21,33,H,,N
2.2025,2/25/2025,,3095,A,G,,42.5,0,10,0,10,H,PLUM DEAD,N
2.2025,2/25/2025,,3059,A,G,,65.7,4,11,49,60,H,,N
2.2025,2/25/2025,,2178,A,G,,68.6,5,11,47,58,H,,Y
2.2025,2/25/2025,,2146,A,G,,66.5,3,3,31,34,H,MS DYING,N
2.2025,2/25/2025,,2170,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
2.2025,2/25/2025,,2145,A,G,,69.8,3,17,29,46,H,,Y
2.2025,2/25/2025,,1899,A,G,,53.7,2,17,28,45,H,,Y
2.2025,2/25/2025,,2117,A,G,,48.9,0,11,0,11,H,,N
2.2025,2/25/2025,,2154,A,G,,67.5,1,14,13,27,H,,Y
2.2025,2/25/2025,,2118,A,G,,38.6,0,6,0,6,H,SUBMERGED/ALGAE,N
2.2025,2/25/2025,,2169,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
2.2025,2/25/2025,,2156,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
2.2025,2/25/2025,,2132,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,missing ?,
2.2025,2/25/2025,,2128,A,G,,54.4,0,7,0,7,H,,Y
2.2025,2/25/2025,,2120,A,G,,57,2,9,13,22,H,,N
2.2025,2/25/2025,,1826,A,G,,43.1,0,8,0,8,H,,N
2.2025,2/25/2025,,2157,A,G,,42.1,0,7,0,7,H,,N
2.2025,2/25/2025,,2144,A,G,,62.8,0,18,0,18,H,,Y
2.2025,2/25/2025,,2107,A,G,,49.9,0,12,0,12,H,,N
2.2025,2/25/2025,,2131,A,G,,48.1,0,9,0,9,H,,N
2.2025,2/25/2025,,3068,A,G,,46.9,0,10,0,10,H,,N
2.2025,2/25/2025,,2168,A,G,,44,0,6,0,6,H,,N
2.2025,2/25/2025,,2141,A,G,,48.3,0,8,0,8,H,,N
2.2025,2/25/2025,,2180,A,G,,66.3,2,15,14,29,H,,Y
2.2025,2/25/2025,,2166,A,G,,60,2,12,14,26,H,,Y
2.2025,2/25/2025,,3062,?,?,,?,?,?,?,?,?,?,?
2.2025,2/25/2025,,3050,A,G,,41.6,0,9,0,9,H,,N
2.2025,2/25/2025,,2835,A,G,,50.9,2,2,10,12,H,MS SPLIT,N
2.2025,2/25/2025,,2200,D,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2.2025,2/25/2025,,1900,A,G,,37.6,0,4,0,4,H,,N
2.2025,2/25/2025,,1822,D,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2.2025,2/25/2025,,2147,D,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2.2025,2/25/2025,,1812,A,G,,38.4,0,6,0,6,H,,N
2.2025,2/25/2025,,3047,A,G,,58.6,4,9,46,55,H,,Y
2.2025,2/25/2025,,3038,A,G,,63.4,1,15,15,30,H,,N
2.2025,2/25/2025,,2852,A,G,,63.1,2,13,22,35,H,,Y
2.2025,2/25/2025,,3044,A,G,,61,6,0,26,26,H,has flowers,Y
2.2025,2/25/2025,,3054,A,G,,56.9,2,10,23,33,H,,N
2.2025,2/25/2025,,3057,A,G,,62.1,3,10,38,48,H,,Y
2.2025,2/25/2025,,1832,A,G,,63.2,4,12,57,69,H,,Y
2.2025,2/25/2025,,1819,A,G,,63.4,4,11,46,57,H,,Y
2.2025,2/26/2025,,1848,A,G,,76.2,4,12,32,44,H,TAG 1847 is actually still 1848 on the tree,Y
2.2025,2/26/2025,,3025,A,G,,58.1,0,10,0,10,H,,Y
2.2025,2/26/2025,,3053,A,G,,57.6,1,9,11,20,H,,N
2.2025,2/26/2025,,3030,A,G,,57.2,2,6,14,20,H,,Y
2.2025,2/26/2025,,3086,A,G,,68.9,4,6,42,48,H,,Y
2.2025,2/26/2025,,3001,A,NA,,62.7,4,6,6,12,H,MSD,Y
2.2025,2/26/2025,,3096,A,G,,55.5,0,11,0,11,H,,N
2.2025,2/26/2025,,3042,A,G,,60.1,0,12,0,12,H,,N
2.2025,2/26/2025,,3076,A,G,,69.5,4,11,30,41,H,,Y
2.2025,2/26/2025,,3078,A,G,,68.4,5,4,50,54,H,,Y
2.2025,2/26/2025,,3092,A,G,,56.8,1,10,8,18,H,,N
2.2025,2/26/2025,,3012,A,G,,53.4,2,8,12,20,H,,N
2.2025,2/26/2025,,3008,A,G,,53.5,2,0,19,19,H,MSS,Y
2.2025,2/26/2025,,2862,A,G,,49.9,1,11,8,19,H,,N
2.2025,2/26/2025,,3052,A,G,,41.2,0,10,0,10,H,,N
2.2025,2/26/2025,,3063,A,G,,36,0,6,0,6,H,,N
